id,url,title,header,text
dc7b354c-c12a-4931-a3a0-93a10d36c708,https://examine.com/supplements/astaxanthin/,Astaxanthin,What else isAstaxanthinknown as?,"Astaxanthin appears to be recommended in the dosage range of 6-8mg daily, which is low enough that an enriched salmon oil orkrill oilsupplement may contain adequate levels. Doses of up to 20-50mg astaxanthin have been tolerated, although the exact toxicity and upper limit is not known.Despite the above recommendations, the ideal dose of astaxanthin is currently not known.Due to being a carotenoid, and related to the metabolism of Vitamin A (a fat soluble vitamin) it would be prudent to take astaxanthin alongside a meal."
0cf45290-0d40-48ac-918e-81db71fe1289,https://examine.com/supplements/astragalus/,Astragalus,What is astragalus?,"VariousAstragalusspecies are used in alternative medicine around the world.[177][178]This page refers toAstragalus membranaceus, a popular herb used intraditional Chinese medicine, also known as Astragali radix or huangqi.[179][180]Astragalus membranaceuscan be used alone, but it is also paired with another herb calledAngelicae sinensisin Danggui Buxue Tang, a Chinese medicine.[181]Astragalus membranaceuscontains several bioactive compounds, including polysaccharides,flavonoids, and saponins. One of its major bioactive molecules is called astragaloside IV.[182][183], and another of its bioactive extracts has been patented under the nameTA-65(telomerase activator 65).[184]"
255d3e52-8bee-4470-870c-63f1a3b1c184,https://examine.com/supplements/astragalus/,Astragalus,What are astragalus’s main benefits?,"There are widespread claims about the beneficial effects ofAstragalus membranaceusand its extracts (e.g., astragaloside IV, TA-65, etc.) on several conditions. These include chronic heart failure,[185][186]metabolic syndrome,[187]blood lipids,[188]diabetes,[189][190][191][192]kidney disease,[193][194][195][196][191][192]neurological disorders,[197]cell lifespan,[179][184]and cancer.[198][199][200][201]However, the quality of evidence for these effects in humans is generally low because of variable findings between studies, poor methodological quality, unclear methodological details, widespread lack of blinding, use of intravenous rather than oral administration, andpublication biasin favor of predominantly positive findings being published.[185][186][193][194][195][196][188][189][190][198][199][200][201]Furthermore, much of the evidence supporting the benefits of astragaloside IV is derived from animal and cell culture experiments,[202][191][192][203][197][204]while clinical studies showing the therapeutic benefit of TA-65 are authored by the group that patented the compound.[184][187]Consequently, high-quality randomized controlled clinical trials by independent researchers are urgently needed to confirm these therapeutic claims."
7ec67d73-6f4a-4af9-9bfd-9c60b29ce81d,https://examine.com/supplements/astragalus/,Astragalus,What are astragalus’s main drawbacks?,"There is no obvious toxicity nor serious side effects caused byAstragalus membranaceusor its extracts.[205][206][207][208][184][185][186]However, human studies often fail to record the side effects of astragalus.[193][209][208][185][186][196]The main drawback is that research in this field has major limitations. For example, systematic reviews conclude that evidence in this field is generally of low quality.[185][186][193][194][195][196][188][189][190][198][199][200][201]Furthermore, it is often unclear which species (e.g.,Astragalus membranaceus) or part (entire plant, roots, flowers, etc.) of anAstragalusplant is used, or which type of extract is administered (i.e., a total or purified extract). Additionally, astragalus extracts are often combined with other compounds or drugs so their direct effects cannot always be determined. These limitations reduce the certainty of the claimed benefits."
dcaa30ad-5ea5-482a-bd92-c4c10c66e329,https://examine.com/supplements/astragalus/,Astragalus,How does astragalus work?,"Pharmacological research indicates thatAstragalus membranaceus[179][210][211][212]and its extracts (e.g., astragaloside IV[213][214][182][183]and TA-65[215][216][213][184]) can regulate several pathways, including antioxidant, anti-inflammatory, and immunological systems, as well as increase telomerase activity, which prolongs the lifespan of cells. This may explain the potential role of astragalus in the treatment of chronic disease. However, most pharmacological evidence is derived from cell culture (i.e.,in vitro) and animal experiments.[202][191][192][203][197][204]Further clinical pharmacology research is needed to fully understand the potential mechanism(s) of action in humans."
427f015e-a8d7-4f35-a88d-f5c1d14c2f0c,https://examine.com/supplements/astragalus/,Astragalus,What else isAstragalusknown as?,"Astragalus membranaceusandAngelicae Sinensisare highly synergistic, meaning they are more powerful when taken together. This combination is traditionally calledDang-gui buxue tang.The starting point for the preparation ofDang-gui buxue tangin traditional Chinese medicine is 30g ofAstragalus membranaceusroot paired with 6g ofAngelicae sinensis. This is a 5:1 ratio, which is ideal for extracting the bioactive ingredients of the plants.Astragalus membranaceuscan also be supplemented via a root extract. Due to potential differences in the quality/efficiency of the extraction process among different commercial manufacturers, product label recommendations for dosage should be followed and you should consult with your pharmacist or personal physician before taking.The main bioactive compound inAstragalus membranaceusis astragaloside IV, which can be supplemented by itself. The standard dose for astragaloside IV is 5-10mg."
2adf83b9-6781-4288-9708-b054e3add973,https://examine.com/diets/aip-diet/,Autoimmune Protocol (AIP) Diet,What is the AIP diet?,"The AIP diet is an extension of the Paleolithic diet and was developed by Sarah Ballantyne, PhD, who earned her doctorate in medical biophysics.[1]She authored her AIP diet book in 2014 after experimenting with a Paleolithic diet to improve her own health.The diet is based on the theory that certain foods could trigger inflammation or cause dysbiosis (an unbalanced gut microbiome), worsening autoimmune disease activity. It is a multiphase elimination diet that encourages the inclusion of bone broth and fermented foods, as well as lifestyle habits such as sleep hygiene, physical activity, and stress management."
fcae9fa8-0edb-4436-ad8b-0046402e2c03,https://examine.com/diets/aip-diet/,Autoimmune Protocol (AIP) Diet,How is the AIP diet implemented?,"The AIP is an elimination diet that initially restricts:GrainsLegumesNightshade vegetablesDairyEggsNutsSeedsUltra-processed oilsCoffeeRefined or artificial sweetenersAlcoholFood additivesNon-steroidal anti-inflammatory drugs(NSAIDS)These are replaced with:Approved vegetablesFruitsCertain varieties of yam and potatoMinimally processed meatMinimally processed vegetable oilsMaple syrupHoneyVinegarBone brothNondairy fermented foodsProtocols vary, and some recommend limiting saturated fats, omega-6 fats, natural sugars, and fruits. The length of the elimination phase depends on how quickly a person notices improvements. During the reintroduction phase, foods are introduced individually, about one week apart. The AIP also encourages health-supporting lifestyle habits such as sleep hygiene, physical activity, and stress management."
f35a75bf-f095-407b-a85b-878935a292a5,https://examine.com/diets/aip-diet/,Autoimmune Protocol (AIP) Diet,What are the benefits of the AIP diet?,"Current research on the AIP is limited to open-label (where participants are aware of their treatment), uncontrolled exploratory studies that have examined the effects of the diet oninflammatory bowel disease(IBD) and Hashimoto’s thyroiditis. Improvements in quality of life, IBD disease activity, and markers of inflammation were reported, but randomized controlled trials (RCTs) are needed to confirm these early findings.[2][3][1]The AIP diet could improve health by encouraging people to increase their physical activity and improve their sleep and stress management habits. It could also increase fruit, vegetable, and fiber intake while reducing the consumption of highly processed foods. Diets high in fiber and polyphenols (beneficial compounds in plants) have been shown to reduce markers of intestinal permeability (or “leaky gut”) and increase quality of life in people with IBD.[4][5]"
5e590767-f28c-448a-bf68-9883635f7916,https://examine.com/diets/aip-diet/,Autoimmune Protocol (AIP) Diet,What are the drawbacks of the AIP diet?,"The AIP is a restrictive diet that may be difficult to adhere to and could place people at risk of nutrient deficiencies if they follow the elimination phase for too long.Research on the AIP is extremely limited, and the current studies don’t provide strong evidence that the diet itself is improving disease activity. The studies experienced high dropout rates; a few of the participants with IBD experienced worsening disease activity; and no markers of thyroid function or thyroid antibodies changed after 10 weeks on the AIP diet in women with Hashimoto’s thyroiditis. Without control groups, it’s impossible to determine whether the observed improvements happened as a result of time, the placebo effect, or other factors. Notably, all three studies on the AIP for IBD relief came from a single experiment done by one research group on the same participants."
21fac6c4-8327-4ca5-bc6b-36ca942e270f,https://examine.com/supplements/bacopa-monnieri/,Bacopa Monnieri,What is Bacopa monnieri?,"Bacopa monnieri, commonly known as water hyssop, is an herb often used in Ayurveda. It is taken for the purpose of improving cognitive function, stress relief, and a general enhancement of vitality.Bacopa monnieriinteracts with thedopamineand serotonin systems, but its main mechanism concerns promoting neuron communication. It does this by increasing the growth of dendrites.Bacopa monnierialso has antioxidant effects."
50fbc398-35e3-4589-acf6-e84818a2bb3f,https://examine.com/supplements/bacopa-monnieri/,Bacopa Monnieri,What are Bacopa monnieri's benefits?,"An improvement inmemoryis the only known benefit of Bacopa, and the effect tends to be inconsistent across different tests and scenarios, making it difficult to know specifically when it’s beneficial. Though effects of this nature are usually studied in the elderly,Bacopa monnieriappears to affect young people as well. Some preliminary research suggests that it can reducecortisolsecretion and the depletion of dopamine and serotonin during chronic stress, but more research is needed to confirm this. It may have antidepressant effects, but is largely unproven for that purpose."
73dd856b-38a6-44a6-a2e6-ba40ad2be2fa,https://examine.com/supplements/bacopa-monnieri/,Bacopa Monnieri,What are Bacopa monnieri's side effects and drawbacks?,"TakingBacopa monnierion an empty stomach may cause nausea, cramping,bloating, and diarrhea. SinceBacopa monnierimay have anxiolytic (anxietyreducing) effects, a relaxed person might experience a lack of motivation to work after supplementation, and it may not be safe to take it in conjunction with other anxiolytics."
1af71374-0c64-4d91-b966-0d418b53f633,https://examine.com/supplements/bacopa-monnieri/,Bacopa Monnieri,What else isBacopa Monnieriknown as?,"The standard dose forBacopa monnieriis 300mg, assuming that the total bacoside content (the active compound) is 55% of the extract, by weight. Higher doses haven't been consistently shown to lead to greater effects.Bacopa monnierican also be supplemented in a leaf or powder form. To achieve the ideal 10-20% of bacoside content requires a dose of 750-1,500mg of the leaf or powder.Historically,Bacopa monnieriwas consumed with ghee, a clarified butter that originated in India. SinceBacopa monnieriis fat soluble and requires a lipoid transporter to be absorbed, it should be supplemented alongside a meal."
138a1f18-59ff-470e-8d99-79275ee76517,https://examine.com/supplements/baikal-skullcap/,Baikal skullcap,What else isBaikal skullcapknown as?,"Although there is a lack of human evidence to support the optimal dosage ofscutellaria baicalensisfor supplementation purposes, the doses that appear optimal in rat and mouse models suggest that an oral dose of around 500mg of the root extract should be efficacious."
88bedff4-29bc-4478-a917-21ac4cd2e84c,https://examine.com/supplements/bakuchi/,Bakuchi,Summary,"Psoralea Corylifoliais a herb with a variety of unique compounds, traditionally touted for its usage in menopause to fight signs and symptoms of estrogen deficiency. There is limited evidence in humans currently, so most conclusions are based upon animal models andin vitroresearch.It does appear to have some promise for the purpose of bone regeneration in several rat models of menopause, and this appears to be traceable to several different molecules; the class of prenylated isoflavones appears to enhance bone cell differentiation and said rat studies have confirmed an increase in bone mass.There are two studies in rats suggesting a possible anti-stress and anti-depressant effect, although they are not to a remarkable degree. The mechanisms of Bakuchiol and its derivatives are highly catecholamine (dopamine, noradrenaline, adrenaline) based, and there is possibility of interactions between Psoralea and classical stimulants.Beyond the promise but currently unproven benefits to cognition and bone mass, Psoralea has interesting mechanisms in regards to inducing apoptosis in cancer cells (the anti-cancer effects). Psoralea appears to increase the amount of death receptors (TRAILR2/DR5) on the cell surface and enhance signalling via the immune system, particulary TNF-α and other proteins in the TRAIL family.Overall, however,Psoralea Corylifoliais at a fairly well researched stage that precedes human interventions although no human evidence exists currently; due to the latter, it is difficult to assume the role Psoralea can play in a supplement routine."
6c8800aa-675a-454f-879b-dbe85c074bc4,https://examine.com/supplements/bakuchi/,Bakuchi,What else isBakuchiknown as?,"Traditional usage of Psoralea Corylifolia is 9-30g of the herb itself.Due to no human evidence, an optimal dosage cannot be determined at this time."
84c37d62-adb5-45c4-b95f-0fe153495498,https://examine.com/supplements/banaba-leaf/,Banaba Leaf,Summary,"Lagerstroemia is the species of plant commonly known asBanaba. It is a herb with a blend of compounds that, holistically, seem to be catered towards being anti-diabetic in nature.It can inhibit uptake (digestion and absorption) of carbohydrates to a degree, and can also aid in their deposition into cells from the blood stream (resulting in a reduction in blood sugar)."
e4b28e2c-d546-42fc-921c-5d531c30a07d,https://examine.com/supplements/banaba-leaf/,Banaba Leaf,What else isBanaba Leafknown as?,"An oral supplement of 3,000mg of the leaf extract from Banaba appears to be used with efficacy. Other Banaba supplements may have concentrated supplements which increase the corosolic acid content, in which a 2:1 extract of 1,500mg would be equivalent to the 3,000mg leaf extract.Although the above dose is currently recommended, it is not known if this is the optimal dose or not. Furthermore, it is not known whether or not this supplement needs to be taken with meals (although it is recommended out of prudency for the purposes of helping glucose tolerance to take it with meals)."
569c8f83-a508-478c-9d1a-e91d99b78303,https://examine.com/foods/beet-root/,Beetroot,What is Beetroot?,"Beetroot is a root vegetable used as both a culinary vegetable and as a dietary supplement. Beetroot contains several nutrients and bioactive compounds, includingnitrate,potassium,folate, andvitamin C. As a supplement beetroot is usually taken in the form of juice or as a powder."
0cbaef57-4f09-42a2-9cbd-2327a35cc515,https://examine.com/foods/beet-root/,Beetroot,What are Beetroot’s main benefits?,"Beetroot appears to reduce blood pressure in instances whereblood pressureis raised. This appears to occur in people with hypertension and can occur in otherwise healthy persons undergoing exercise.Beetroot can improve exercise performance in various different contexts. In general it seems to reducefatiguewith continued muscle contractions and may therefore have most benefit during anaerobic cardiovascular exercise or muscular endurance events (e.g., sports with anaerobic intervals such as hockey, rugby, and crossfit-type exercises). Beetroot also seems to benefit exercise performance during prolonged endurance exercise, albeit seemingly to a small degree.Beetroot may be beneficial for oral health. Beetroot does not appear to improve insulin sensitivity or cognitive function. There is currently no evidence looking at whether beetroot is beneficial forerectile dysfunction."
aeee6174-a0be-4038-8972-3216bf2188be,https://examine.com/foods/beet-root/,Beetroot,What are Beetroot's main drawbacks?,"Beetroot is high in oxalate, meaning it could increase the risk of oxalate-basedkidney stonesin susceptible individuals.The nitrate content of beetroot is theoretically a concern because nitrate can lead to the formation of compounds called nitrosamines, some of which are carcinogenic. However, observational evidence largely does not support a link between vegetable-derived nitrate intake and cancer risk.Because nitrate can cause blood vessels to dilate, it’s possible some people may experienceheadachesfollowing beetroot ingestion.Beetroot can cause stool and urine to develop a red or pink color in the hours to days following ingestion. This condition is benign but the coloration may resemble blood, which could be alarming."
91dca438-624d-457f-a42f-9ab28f06cb6c,https://examine.com/foods/beet-root/,Beetroot,How does Beetroot work?,"Most of beetroot's effects are by providing nitrate, which can be converted intonitric oxide. Nitric oxide can induce vasodilation (expansion of blood vessels), thereby lowering blood pressure. The vasodilatory effect of nitric oxide also increases blood flow — and thus oxygen and nutrient delivery — to muscles, improving exercise performance. Additionally, nitric oxide seems to enhance muscle contraction and cellular energy efficiency."
d8207894-a521-42f8-9b29-fced8a019101,https://examine.com/foods/beet-root/,Beetroot,What else isBeetrootknown as?,"Beetroot tends to be dosed on thenitratecontent, with around 0.1-0.2mmol/kg (6.4-12.8mg/kg) being the target for nitrate. This is about 436mg for a 150lb person, which is comparable to half a kilogram (500g) of the beetroots themselves (wet weight).Consumption of beetroots for the nitrate content can be either via a puree or smoothie, or the beets themselves can be baked in an oven into chips. The aforementioned cooking techniques do not appear to reduce the nitrate content."
ab559cdf-245d-4405-80ae-38958fd0e7c2,https://examine.com/supplements/benfotiamine/,Benfotiamine,What else isBenfotiamineknown as?,"Benfotiamine is commonly taken at the oral dose of 300-600mg over the course of the day, usually in two divided doses with meals (150mg or 300mg twice daily)."
dc80d03b-44eb-4578-b8d7-86790d1a9a0e,https://examine.com/supplements/berberine/,Berberine,What is berberine?,"Berberine is an alkaloid found in the barks, leaves, twigs, rhizomes, roots, and/or stems of various plants, such as the barberry, Oregon grape, and tree turmeric. Traditionally, berberine has been used as an antimicrobial, antiprotozoal, and antidiarrheal agent inAyurvedic medicineandtraditional Chinese medicine. Most research in humans has examined berberine’s effects on markers of glycemic control, blood lipids, markers of liver function, and anthropometric parameters in people with metabolic disorders."
360c63b1-ccb9-4775-b52d-f0228ee972e7,https://examine.com/supplements/berberine/,Berberine,What are berberine’s main benefits?,"Evidence from clinical trials conducted in people with type 2 diabetes suggests that berberine is able to reduce blood sugar to a similar extent as some anti-diabetic drugs. In people with metabolic disorders, limited research suggests that berberine may improve blood lipids and liver enzymes, and reduce body weight and fat mass. However, most of the available trials examining the effects of berberine on the aforementioned outcomes are of poor methodological quality."
4ed73fff-bc44-4995-8cd7-fa9550ea01d7,https://examine.com/supplements/berberine/,Berberine,What are berberine’s main drawbacks?,"Although berberine appears to be generally safe in normal doses, more long-term research on its safety is needed. In some people, supplementation with berberine has been reported to cause gastrointestinal side effects, including diarrhea, constipation, flatulence, and stomach pain. Due to its ability to reduceblood sugar, berberine may increase the risk for hypoglycemia in high doses. Berberine has a high potential of interacting with a number of drugs, with some of these interactions increasing the chances of serious complications."
fe3329dc-f818-4749-b837-afd5847422fb,https://examine.com/supplements/berberine/,Berberine,How does berberine work?,"The main mechanism through which berberine exerts its effects appears to be the stimulation of the enzymeadenosine monophosphate-activated protein kinase(AMPK), a master regulator of cellular energy homeostasis that is involved in a wide range of biological processes, including the regulation of glucose, lipid, and protein metabolism."
d5c5f86b-b0a2-4b56-92db-ddf5a966ed98,https://examine.com/supplements/berberine/,Berberine,What else isBerberineknown as?,"The standard dose of berberine is 900-2,000mg a day, divided into three to four doses.Berberine should be taken with a meal, or shortly after, to take advantage of the blood glucose and lipid spike associated with eating.Too much berberine at once can result in stomach upset, cramping, and diarrhea."
2c3557c7-4fdd-475f-ade9-66383969faef,https://examine.com/supplements/beta-alanine/,Beta-Alanine,What is beta-alanine?,"Beta-alanine is a nonproteinogenic amino acid (i.e., it is not incorporated into proteins during translation). It is synthesized in the liver and can be ingested in the diet through animal-based foods like beef and chicken. Once ingested, beta-alanine combines with histidine within skeletal muscle and other organs to form carnosine. Beta-alanine is the limiting factor in muscle carnosine synthesis."
18c0ae2b-f322-4b9c-b0e9-c82005dfc88b,https://examine.com/supplements/beta-alanine/,Beta-Alanine,What are beta-alanine’s main benefits?,"Beta-alanine has been shown to enhance muscular endurance during high-intensity exercise lasting 1–10 minutes.[1]Examples of exercise that may be enhanced by beta-alanine supplementation include 400–1500 meter running and 100–400 meter swimming.Carnosine also appears to exert antiaging effects, mainly by suppressing errors in protein metabolism, as the accumulation of altered proteins is strongly associated with the aging process. These antiaging effects may derive from its role as an antioxidant, a chelator of toxic metal ions, and an antiglycation agent.[2]"
67dbb302-1f6c-4898-9d25-003f58a8e769,https://examine.com/supplements/beta-alanine/,Beta-Alanine,What are beta-alanine’s main drawbacks?,"Large doses of beta-alanine may cause a tingling feeling called paresthesia.[3]It is a harmless side effect, but some people find the sensation uncomfortable."
20a590cd-85af-42b4-bbaa-e96276acf4f4,https://examine.com/supplements/beta-alanine/,Beta-Alanine,How does beta-alanine work?,"When beta-alanine is ingested, it turns into the molecule carnosine, which acts as an acid buffer in the body. Carnosine is stored in cells and released in response to drops in pH. During intense exercise, carnosine binds to hydrogen ions (H+) to attenuate the decline in intracellular pH, allowing for a longer duration of exercise at higher intensity."
889d84a1-3aa7-4bf1-a7d1-ce084649c73a,https://examine.com/supplements/beta-alanine/,Beta-Alanine,What else isBeta-Alanineknown as?,"Studies have investigated a range of 3.2–6.4 grams per day of beta-alanine.[135]To avoid paraesthesia, a dose of 0.8-1.6 grams of beta-alanine every 3-4 hours is recommended. There are also sustained-release formulations available that permit the use of greater doses without the risk of paresthesia.[136][137]Although beta-alanine is commonly included in preworkout stacks, the timing of ingestion does not influence its effectiveness."
31a6d59a-8bca-43b1-b176-58177464e819,https://examine.com/supplements/betaine/,Betaine,Summary,"Trimethylglycine (TMG) is a molecule which, structurally, is the amino acidglycinewith three methyl groups attached to it. It is known as a ""betaine"" molecule (""betaine"" being a category of molecules), but because it was the first dietary betaine discovered (frombeetroot) and is the most popular molecule referred to as a betaine, the terms ""trimethylglycine"" and ""betaine"" are used interchangeably.One of betaine's major mechanisms is its role as a methyl donor. Betaine either directly donates a methyl group to reduce homocysteine into L-methionine or it increases bodily levels ofS-adenosyl methionine(SAMe) or active folate molecules, both of which can go on to donate methyl groups to other parts of the body.Evidence in humans indicates that betaine effectively and reliably reduces homocysteine levels in both healthy people and people with various conditions.[1][2]However, betaine also appears to increase total and LDL-cholesterol at high doses (> 4 g per day).[2]Elevated homocysteine levels have been associated with an increased risk of cardiovascular disease and cardiovascular events in several observational studies. However, correlation does not indicate causation. Although it is thought that reducing homocysteine levels is cardioprotective, interventions that lower homocysteine levels don’t seem to prevent cardiovascular events in people with cardiovascular disease.[3]Betaine's other major mechanism is it acts as an osmolyte, or a molecule that is shuttled in and out of a cell to affect its hydration status. Similar tocreatine, increased intracellular concentrations of betaine promote cell hydration and resilience to stressors.Betaine (also known as TMG) is an ""osmolyte"", a molecule that regulates water balance in cells. Betaine can directly methylate homocysteine, which is potentially cardioprotective. It also indirectly affects folate and SAMe metabolism to support whole-body methylation.Elsewhere, mechanistic evidence demonstrates that betaine is effective for preventing and improvingnonalcoholic fatty liver disease,[4]but there is a lack of studies in humans. Two 1-year trials in participants withnonalcoholic steatohepatitis(NASH) observed an improvement in liver fat, inflammation, and fibrosis with a dosage of 10 g of betaine twice per day (20 g total), but there was no control group in either study.[5][6]A more recent 1-year randomized controlled trial in participants with NASH reportedno improvementin liver fat, inflammation, or fibrosis with a dosage of 10 g of betaine twice per day.[7]Finally, there is mixed evidence on the efficacy of betaine as a performance-enhancing compound. Most studies report that supplementation with betaine does not enhance maximal strength or power.[8]Betaine also doesn’t seem to enhance resistance exercise performance when low volumes (1–3 sets) are performed.[9][10]However, there is evidence to suggest that betaine enhances resistance exercise performance in protocols that challenge muscular endurance with high levels of metabolic stress.[11][12]The mechanism by which betaine may improve resistance exercise performance in this specific context is unclear, but it may be due to betaine’s ability to attenuate increases in lactate levels during exercise.[11][12][13]It’s also hypothesized that betaine’s osmolytic effects help to enhance resistance exercise performance during high-volume training. Even so, this may be of no practical relevance becausecreatineshares this mechanism of action, and the lone study to evaluate supplementation with betaine and creatine failed to find an additive effect of betaine on creatine’s benefits.[14]"
003ad9e5-04dd-42a9-8b51-444a1ec6d7bc,https://examine.com/supplements/betaine/,Betaine,What else isBetaineknown as?,"For reducing homocysteine levels, a daily dose of 3–6 g is most commonly used in research. In healthy people, a daily dose of 1.5–3 g might be just as effective as higher doses.[2]A dosage of 2.5 g, typically split into two 1.25 g doses, has been used to improve resistance exercise performance.Studies on liver fat and fibrosis have used a dosage of 20 g per day, divided into two 10 g doses.High doses of betaine seem to be well tolerated by most people, but like any osmolyte, it can cause diarrhea at high doses. High doses of betaine can also increase total cholesterol and LDL-cholesterol levels."
d221cfa4-658a-4577-9ec7-19883d3b01a8,https://examine.com/supplements/bhringaraj/,Bhringaraj,Summary,"Eclipta Alba(False Daisy) is a herb that has traditionally been used in Ayurvedic medicine for being a liver tonic (for which it is one of the more effective herbs apparently) and having beneficial effects on diabetes, eye health, and hair growth.In regards to these claims, it appears to have some anti-diabetic effects in animal studies with the mechanism of action not yet known. Hair regrowth has been noted in repeated studies with the petroleum ether extract mostly, and its potency rivals that ofMinoxidilat 2% solution; combination thrapy of Eclipta Alba with two other herbs (Citrullus ColocynthisandCuscuta Reflexa) has outperformed Minoxidil according to one study.Eye health does not have any direct studies on it despite its historical claims, although the one human intervention noted that 7.5% of the sample consuming 3g of the leaves daily claimed they had better eyesight; this study was blinded, and constitutes the only evidence for eye health claims. In a way it is promising (3g of the leaves themselves over 60 days improving eye health even when paricipants were unaware this could be an effect of treatment) but it does not constitute sufficient evidence in and of itself.Beyond the possible eye/hair benefits and the liver protection, other possible benefits of Eclipta Alba are lessened anger (two animal studies, moderate oral doses), pain reduction (dose dependent, which outperfomed Aspirin when consumed at higher doses of 500mg/kg rats; 80mg/kg ethanolic extract in humans) a reduction in blood pressure, diuretic effects, with at least one study suggesting some benefit to the immune system (increasing macrophage and white blood cell activity).A possibly promising herb for wellness and beauty, but requires more studies on it."
c2d27c31-39c8-4b22-8d92-452c5602f6c7,https://examine.com/supplements/bhringaraj/,Bhringaraj,What else isBhringarajknown as?,"Currently, the only human study using Eclipta Alba merely consumed 3,000mg of the leaves. This study did not use a particular extract, but crushed and encapsulated the leaves themselves.Benefits are seen with the petroleum ether extract on hair growth (up to 5% of solution when applied topically) and the ethanolic extract for pain reduction (dose dependent up to 500mg/kg in rats, which is 80mg/kg in human equivalence)."
79c838b4-2f3e-4ca5-835d-a7a889e01671,https://examine.com/other/binauralbeats/,Binaural Beats,What are binaural beats?,"Binaural beats are a form of “auditory beat stimulation”, which includes both monaural and binaural beats.[1]They can probably alter the abundance of certain brainwaves, which may improve or alter mental states to make users better at memorization, paying attention, or relaxing.The beats are formed by playing two tones with slightly different frequencies in unison. A monaural beat is formed when these tones are combined before they are played through a speaker, whereas a binaural beat is formed when each tone is played separately into each ear, producing a perceived third tone that is equal to the difference between the two base tones. For example, an individual may have a 240 Hz tone played in one ear and a 245 Hz tone played in the other, which will produce the illusion of a third 5 Hz tone.Binaural beats are an auditory illusion produced by playing two slightly different tones into each ear, and are tuned to the frequency of certain brainwaves to produce a desired effect."
44aefe19-6bc0-46cd-9a7c-b4ef3ed97415,https://examine.com/other/binauralbeats/,Binaural Beats,What are the purported benefits of binaural beats?,"Although binaural beats have been studied in diseases such as Parkinson’s,[2]cardiovascular disease,[3]and tinnitus,[4]the bulk of the research has been dedicated to improving sleep, cognitive factors, and pain. Broadly speaking, binaural beats seem to have modest to strong effects on sleep, memory, attention, mood, and pain.A quick note about the studies: the “control” groups vary considerably, and include silence, white noise, music, and sham sounds. Developing adequate controls is difficult with a treatment like this, which is worth keeping in mind.While binaural beats have been investigated for a variety of outcomes, the best evidence lies in their effects on memory, relaxation, and pain.Lower-frequency binaural beats in the delta, theta, and alpha ranges seem to produce relaxation and pain reduction, and higher frequency beats in the beta and gamma range may be able to improve memory.Lower-frequency beats may make memory worse acutely, by producing neural states that are incompatible with encoding information."
88140748-0f1d-4648-b9cc-74a4f71d49a2,https://examine.com/other/binauralbeats/,Binaural Beats,What else isBinaural Beatsknown as?,"Because binaural beats require a unique sound played into each ear, headphones should be used.A number of binaural beat generators are available, most of which offer the option to set a base frequency (often between 200 and 400 Hz) followed by a binaural frequency, the former being the average frequency between each of the tones played in each ear and the latter being the difference between the two frequencies.Binaural frequencies are often set to match certain brainwave frequencies, depending on the desired effect:[42]Delta (1–4 Hz) – SleepTheta (4–8 Hz) – Sleepiness, meditationAlpha (8–13 Hz) – Moderate alertness, meditation, recallBeta (15–20 Hz) – Focus, sustained thought, excitementGamma (32–100 Hz) – Learning, problem solvingNote: Certain types of brain damage can impair an individual's ability to hear binaural beats. For example, individuals who experienced aphasia after a severe cerebrovascular accident (stroke) did not show any response to binaural beats.[43]Also, older individuals may not respond to binaural beats as effectively as younger individuals, especially at higher frequencies.[8]To use binaural beats, tune them to the frequency of a desired brainwave and listen using headphones. A number of binaural beat generators can be found on the internet."
af8ce918-f853-4bdc-8291-f470cd30f722,https://examine.com/supplements/biotic-supplement/,Biotic Supplement,Summary,"Biotic supplements are any supplement that is designed to influence the bacteria that resides within the colon (large intestine), and thus derives benefits to the body secondary to the actions of these bacteria. Biotic supplements are divided into three categories:Prebioticsupplements are usually fermentable fibers, but are characterized by proliferating and supporting the microbiome in the colon. Such supplements can be seen as a sort of 'food' for preexisting microbesProbioticsare ingested bacteria that then reside in and alter the overall bacteria population of the colon. Most, if not all, bacteria sold as dietary supplements (things measured in CFU) are probioticsSynbioticsare supplements that have both prebiotic and probiotic properties"
7c83d201-f31c-4452-9d79-eb243394a536,https://examine.com/supplements/biotin/,Biotin,Summary,"Biotin is an essential vitamin that has been grouped with the B-complex vitamins since it was discovered in yeast alongside other B vitamins. Although it is technically known as vitamin B7, this designation is not too common as it is usually simply referred to as biotin.It was initially found to be a component of nails, skin, and hair to a relatively high degree. Biotin has been seen as the go-to vitamin for beauty ever since one pilot study in women with brittle nails showed supplementation to be beneficial. It is currently being marketed for improving nail, skin, and hair aesthetics. These claims, however, were not followed up scientifically so there is not much evidence to support biotin's role here. It can plausibly have these actions mechanistically, but there is simply not much evidence that can be used as support.Beyond that, biotin's general role as an enzymatic cofactor has also led to some research suggesting it may interact with glucose metabolism in the human body. As a general statement, it seems that in rodents with a higher circulating biotin level in their blood, the amount of insulin released in response to a glucose test is higher, leading to less elevation of glucose over time. This rodent evidence also reports that the higher glucose isnotmet with higher insulin resistance, suggesting a potentially beneficial role.Not too much evidence has been conducted in humans in regard to diabetes, with one study finding that intramuscular biotin was able to attenuate symptoms of neuropathy in three diabetic subjects.Overall, aside from instances where biotin may be deficient (alcoholism, some epileptic drug therapies, and overconsumption of raw egg whites) the supplement does not have any solid evidence for benefits andmayhave a role as a beauty supplement pending better evidence."
